file,pred_author
147604newsML.txt,RobinSidel
196812newsML.txt,LynnleyBrowning
219316newsML.txt,RobinSidel
251225newsML.txt,LynnleyBrowning
177958newsML.txt,RobinSidel
163815newsML.txt,LynnleyBrowning
198999newsML.txt,LynnleyBrowning
196990newsML.txt,LynnleyBrowning
110986newsML.txt,LynnleyBrowning
216335newsML.txt,LynnleyBrowning
153574newsML.txt,AaronPressman
207287newsML.txt,LynnleyBrowning
142837newsML.txt,EdnaFernandes
168806newsML.txt,LynnleyBrowning
163749newsML.txt,LynnleyBrowning
147744newsML.txt,AaronPressman
166722newsML.txt,LynnleyBrowning
156766newsML.txt,LynnleyBrowning
163771newsML.txt,LynnleyBrowning
168531newsML.txt,AaronPressman
104639newsML.txt,LynnleyBrowning
257938newsML.txt,LynnleyBrowning
140433newsML.txt,EdnaFernandes
137061newsML.txt,AaronPressman
105455newsML.txt,LynnleyBrowning
10726newsML.txt,LynnleyBrowning
144598newsML.txt,EdnaFernandes
186416newsML.txt,AaronPressman
220676newsML.txt,RobinSidel
122605newsML.txt,LynnleyBrowning
168654newsML.txt,LynnleyBrowning
196693newsML.txt,LynnleyBrowning
110827newsML.txt,LynnleyBrowning
113551newsML.txt,LynnleyBrowning
264190newsML.txt,LynnleyBrowning
164273newsML.txt,LynnleyBrowning
243684newsML.txt,LynnleyBrowning
143798newsML.txt,RobinSidel
259306newsML.txt,LynnleyBrowning
172865newsML.txt,LynnleyBrowning
129717newsML.txt,AaronPressman
156978newsML.txt,LynnleyBrowning
207288newsML.txt,LynnleyBrowning
175201newsML.txt,RobinSidel
206638newsML.txt,LynnleyBrowning
129289newsML.txt,LynnleyBrowning
255995newsML.txt,LynnleyBrowning
173005newsML.txt,LynnleyBrowning
243641newsML.txt,LynnleyBrowning
173947newsML.txt,AaronPressman
245918newsML.txt,LynnleyBrowning
169353newsML.txt,LynnleyBrowning
293211newsML.txt,LynnleyBrowning
103703newsML.txt,LynnleyBrowning
318451newsML.txt,LynnleyBrowning
159726newsML.txt,LynnleyBrowning
263781newsML.txt,LynnleyBrowning
114005newsML.txt,AaronPressman
107881newsML.txt,LynnleyBrowning
123245newsML.txt,LynnleyBrowning
266599newsML.txt,LynnleyBrowning
308394newsML.txt,LynnleyBrowning
105018newsML.txt,LynnleyBrowning
248885newsML.txt,LynnleyBrowning
262566newsML.txt,LynnleyBrowning
163468newsML.txt,LynnleyBrowning
295731newsML.txt,LynnleyBrowning
324280newsML.txt,LynnleyBrowning
236661newsML.txt,LynnleyBrowning
209593newsML.txt,LynnleyBrowning
230857newsML.txt,LynnleyBrowning
202315newsML.txt,LynnleyBrowning
263722newsML.txt,LynnleyBrowning
27013newsML.txt,LynnleyBrowning
305426newsML.txt,LynnleyBrowning
156303newsML.txt,LynnleyBrowning
219830newsML.txt,LynnleyBrowning
199480newsML.txt,LynnleyBrowning
185549newsML.txt,LynnleyBrowning
266625newsML.txt,LynnleyBrowning
269386newsML.txt,EdnaFernandes
206315newsML.txt,LynnleyBrowning
147283newsML.txt,LynnleyBrowning
130255newsML.txt,LynnleyBrowning
269345newsML.txt,LynnleyBrowning
241692newsML.txt,LynnleyBrowning
298904newsML.txt,LynnleyBrowning
318404newsML.txt,LynnleyBrowning
314644newsML.txt,LynnleyBrowning
166151newsML.txt,EdnaFernandes
224891newsML.txt,LynnleyBrowning
153131newsML.txt,LynnleyBrowning
116673newsML.txt,LynnleyBrowning
102195newsML.txt,LynnleyBrowning
239652newsML.txt,LynnleyBrowning
166214newsML.txt,LynnleyBrowning
260916newsML.txt,LynnleyBrowning
239689newsML.txt,LynnleyBrowning
182130newsML.txt,LynnleyBrowning
294148newsML.txt,LynnleyBrowning
271793newsML.txt,LynnleyBrowning
170654newsML.txt,LynnleyBrowning
264379newsML.txt,LynnleyBrowning
299663newsML.txt,LynnleyBrowning
331262newsML.txt,LynnleyBrowning
128940newsML.txt,LynnleyBrowning
315358newsML.txt,LynnleyBrowning
183605newsML.txt,AaronPressman
173933newsML.txt,AaronPressman
298368newsML.txt,LynnleyBrowning
124768newsML.txt,LynnleyBrowning
113206newsML.txt,LynnleyBrowning
271795newsML.txt,LynnleyBrowning
271894newsML.txt,LynnleyBrowning
185419newsML.txt,LynnleyBrowning
290979newsML.txt,AaronPressman
189198newsML.txt,LynnleyBrowning
200795newsML.txt,LynnleyBrowning
129309newsML.txt,LynnleyBrowning
120392newsML.txt,LynnleyBrowning
287796newsML.txt,LynnleyBrowning
123800newsML.txt,LynnleyBrowning
160557newsML.txt,LynnleyBrowning
313088newsML.txt,LynnleyBrowning
307652newsML.txt,LynnleyBrowning
104417newsML.txt,LynnleyBrowning
121032newsML.txt,LynnleyBrowning
117158newsML.txt,LynnleyBrowning
160129newsML.txt,LynnleyBrowning
272490newsML.txt,LynnleyBrowning
287103newsML.txt,LynnleyBrowning
218300newsML.txt,LynnleyBrowning
146032newsML.txt,LynnleyBrowning
311972newsML.txt,LynnleyBrowning
101520newsML.txt,LynnleyBrowning
331500newsML.txt,LynnleyBrowning
167199newsML.txt,LynnleyBrowning
183208newsML.txt,LynnleyBrowning
202658newsML.txt,LynnleyBrowning
150572newsML.txt,LynnleyBrowning
309316newsML.txt,LynnleyBrowning
285535newsML.txt,LynnleyBrowning
181666newsML.txt,LynnleyBrowning
330773newsML.txt,LynnleyBrowning
311931newsML.txt,LynnleyBrowning
108366newsML.txt,LynnleyBrowning
203674newsML.txt,LynnleyBrowning
172988newsML.txt,LynnleyBrowning
157930newsML.txt,LynnleyBrowning
283247newsML.txt,LynnleyBrowning
288745newsML.txt,LynnleyBrowning
183243newsML.txt,LynnleyBrowning
120404newsML.txt,LynnleyBrowning
122415newsML.txt,LynnleyBrowning
124763newsML.txt,LynnleyBrowning
