file,pred_author
147604newsML.txt,ScottHillis
196812newsML.txt,ScottHillis
219316newsML.txt,ScottHillis
251225newsML.txt,RogerFillion
177958newsML.txt,ScottHillis
163815newsML.txt,ScottHillis
198999newsML.txt,ScottHillis
196990newsML.txt,ScottHillis
110986newsML.txt,ScottHillis
216335newsML.txt,ScottHillis
153574newsML.txt,LynneO'Donnell
207287newsML.txt,ScottHillis
142837newsML.txt,EricAuchard
168806newsML.txt,ScottHillis
163749newsML.txt,ScottHillis
147744newsML.txt,ScottHillis
166722newsML.txt,EricAuchard
156766newsML.txt,ScottHillis
163771newsML.txt,ScottHillis
168531newsML.txt,ScottHillis
104639newsML.txt,ScottHillis
257938newsML.txt,RobinSidel
140433newsML.txt,ScottHillis
137061newsML.txt,LynneO'Donnell
105455newsML.txt,ScottHillis
10726newsML.txt,LynneO'Donnell
144598newsML.txt,ScottHillis
186416newsML.txt,LynneO'Donnell
220676newsML.txt,ScottHillis
122605newsML.txt,EricAuchard
168654newsML.txt,LynneO'Donnell
196693newsML.txt,ScottHillis
110827newsML.txt,ScottHillis
113551newsML.txt,LynneO'Donnell
264190newsML.txt,ScottHillis
164273newsML.txt,ScottHillis
243684newsML.txt,ScottHillis
143798newsML.txt,ScottHillis
259306newsML.txt,RobinSidel
172865newsML.txt,EricAuchard
129717newsML.txt,JonathanBirt
156978newsML.txt,ScottHillis
207288newsML.txt,ScottHillis
175201newsML.txt,ScottHillis
206638newsML.txt,ScottHillis
129289newsML.txt,RogerFillion
255995newsML.txt,RogerFillion
173005newsML.txt,JanLopatka
243641newsML.txt,ScottHillis
173947newsML.txt,ScottHillis
245918newsML.txt,ScottHillis
169353newsML.txt,RogerFillion
293211newsML.txt,ScottHillis
103703newsML.txt,ScottHillis
318451newsML.txt,RogerFillion
159726newsML.txt,LynneO'Donnell
263781newsML.txt,ScottHillis
114005newsML.txt,ScottHillis
107881newsML.txt,ScottHillis
123245newsML.txt,EdnaFernandes
266599newsML.txt,HeatherScoffield
308394newsML.txt,LynneO'Donnell
105018newsML.txt,ScottHillis
248885newsML.txt,ScottHillis
262566newsML.txt,ScottHillis
163468newsML.txt,LynneO'Donnell
295731newsML.txt,LynnleyBrowning
324280newsML.txt,LynneO'Donnell
236661newsML.txt,HeatherScoffield
209593newsML.txt,LynneO'Donnell
230857newsML.txt,ScottHillis
202315newsML.txt,LynneO'Donnell
263722newsML.txt,LynneO'Donnell
27013newsML.txt,ScottHillis
305426newsML.txt,JonathanBirt
156303newsML.txt,RobinSidel
219830newsML.txt,EricAuchard
199480newsML.txt,ScottHillis
185549newsML.txt,EdnaFernandes
266625newsML.txt,ScottHillis
269386newsML.txt,ScottHillis
206315newsML.txt,ScottHillis
147283newsML.txt,ScottHillis
130255newsML.txt,RobinSidel
269345newsML.txt,LynneO'Donnell
241692newsML.txt,ScottHillis
298904newsML.txt,EricAuchard
318404newsML.txt,ScottHillis
314644newsML.txt,LynneO'Donnell
166151newsML.txt,RogerFillion
224891newsML.txt,ScottHillis
153131newsML.txt,RogerFillion
116673newsML.txt,ScottHillis
102195newsML.txt,ScottHillis
239652newsML.txt,RogerFillion
166214newsML.txt,LynneO'Donnell
260916newsML.txt,ScottHillis
239689newsML.txt,ScottHillis
182130newsML.txt,ScottHillis
294148newsML.txt,ScottHillis
271793newsML.txt,ScottHillis
170654newsML.txt,EricAuchard
264379newsML.txt,ScottHillis
299663newsML.txt,ScottHillis
331262newsML.txt,ScottHillis
128940newsML.txt,ScottHillis
315358newsML.txt,ScottHillis
183605newsML.txt,ScottHillis
173933newsML.txt,ScottHillis
298368newsML.txt,ScottHillis
124768newsML.txt,ScottHillis
113206newsML.txt,EricAuchard
271795newsML.txt,KouroshKarimkhany
271894newsML.txt,KouroshKarimkhany
185419newsML.txt,ScottHillis
290979newsML.txt,ScottHillis
189198newsML.txt,JonathanBirt
200795newsML.txt,ScottHillis
129309newsML.txt,EricAuchard
120392newsML.txt,ScottHillis
287796newsML.txt,EricAuchard
123800newsML.txt,ScottHillis
160557newsML.txt,ScottHillis
313088newsML.txt,JonathanBirt
307652newsML.txt,ScottHillis
104417newsML.txt,ScottHillis
121032newsML.txt,ScottHillis
117158newsML.txt,ScottHillis
160129newsML.txt,ScottHillis
272490newsML.txt,ScottHillis
287103newsML.txt,EricAuchard
218300newsML.txt,ScottHillis
146032newsML.txt,EricAuchard
311972newsML.txt,ScottHillis
101520newsML.txt,RobinSidel
331500newsML.txt,EricAuchard
167199newsML.txt,ScottHillis
183208newsML.txt,ScottHillis
202658newsML.txt,EricAuchard
150572newsML.txt,ScottHillis
309316newsML.txt,ScottHillis
285535newsML.txt,ScottHillis
181666newsML.txt,ScottHillis
330773newsML.txt,ScottHillis
311931newsML.txt,ScottHillis
108366newsML.txt,EricAuchard
203674newsML.txt,EricAuchard
172988newsML.txt,ScottHillis
157930newsML.txt,ScottHillis
283247newsML.txt,EricAuchard
288745newsML.txt,ScottHillis
183243newsML.txt,ScottHillis
120404newsML.txt,EricAuchard
122415newsML.txt,EricAuchard
124763newsML.txt,EricAuchard
119156newsML.txt,EricAuchard
375668newsML.txt,ScottHillis
184787newsML.txt,ScottHillis
287614newsML.txt,ScottHillis
307864newsML.txt,EricAuchard
105491newsML.txt,EricAuchard
40606newsML.txt,EricAuchard
379600newsML.txt,ScottHillis
270352newsML.txt,ScottHillis
269990newsML.txt,EricAuchard
288623newsML.txt,RogerFillion
186387newsML.txt,ScottHillis
357313newsML.txt,ScottHillis
305809newsML.txt,RogerFillion
152528newsML.txt,ScottHillis
298475newsML.txt,ScottHillis
320765newsML.txt,ScottHillis
360346newsML.txt,ScottHillis
239967newsML.txt,ScottHillis
13865newsML.txt,ScottHillis
261401newsML.txt,ScottHillis
309322newsML.txt,EricAuchard
22201newsML.txt,ScottHillis
13406newsML.txt,ScottHillis
269817newsML.txt,EricAuchard
239435newsML.txt,ScottHillis
324861newsML.txt,ScottHillis
418479newsML.txt,EricAuchard
372558newsML.txt,ScottHillis
257827newsML.txt,EricAuchard
237057newsML.txt,ScottHillis
328867newsML.txt,EricAuchard
285409newsML.txt,ScottHillis
13958newsML.txt,ScottHillis
233199newsML.txt,ScottHillis
102530newsML.txt,ScottHillis
353261newsML.txt,ScottHillis
299336newsML.txt,ScottHillis
406455newsML.txt,ScottHillis
363969newsML.txt,ScottHillis
245471newsML.txt,JonathanBirt
323784newsML.txt,ScottHillis
234177newsML.txt,ScottHillis
186990newsML.txt,ScottHillis
269791newsML.txt,ScottHillis
245686newsML.txt,ScottHillis
294823newsML.txt,ScottHillis
344993newsML.txt,JonathanBirt
242939newsML.txt,RobinSidel
167802newsML.txt,ScottHillis
299957newsML.txt,ScottHillis
148240newsML.txt,RobinSidel
300358newsML.txt,ScottHillis
297151newsML.txt,EricAuchard
29051newsML.txt,RobinSidel
100554newsML.txt,EricAuchard
137871newsML.txt,EdnaFernandes
342301newsML.txt,ScottHillis
202086newsML.txt,ScottHillis
130040newsML.txt,ScottHillis
263503newsML.txt,ScottHillis
247024newsML.txt,ScottHillis
167342newsML.txt,ScottHillis
290471newsML.txt,ScottHillis
364126newsML.txt,EricAuchard
34037newsML.txt,ScottHillis
216670newsML.txt,ScottHillis
222292newsML.txt,ScottHillis
223148newsML.txt,EricAuchard
180577newsML.txt,ScottHillis
344889newsML.txt,ScottHillis
185661newsML.txt,ScottHillis
324101newsML.txt,ScottHillis
300369newsML.txt,ScottHillis
263500newsML.txt,ScottHillis
343304newsML.txt,LynneO'Donnell
100593newsML.txt,EricAuchard
364594newsML.txt,EricAuchard
189829newsML.txt,LynneO'Donnell
223783newsML.txt,ScottHillis
186895newsML.txt,ScottHillis
299862newsML.txt,ScottHillis
343271newsML.txt,ScottHillis
172150newsML.txt,LynneO'Donnell
294330newsML.txt,ScottHillis
197549newsML.txt,ScottHillis
232082newsML.txt,ScottHillis
160682newsML.txt,ScottHillis
341761newsML.txt,ScottHillis
210554newsML.txt,EricAuchard
207570newsML.txt,ScottHillis
289108newsML.txt,EricAuchard
320925newsML.txt,ScottHillis
100618newsML.txt,EricAuchard
309597newsML.txt,LynneO'Donnell
186282newsML.txt,EricAuchard
101678newsML.txt,JanLopatka
216338newsML.txt,ScottHillis
18223newsML.txt,ScottHillis
151452newsML.txt,ScottHillis
210069newsML.txt,ScottHillis
263257newsML.txt,ScottHillis
111437newsML.txt,EricAuchard
13068newsML.txt,ScottHillis
121521newsML.txt,EricAuchard
149671newsML.txt,ScottHillis
120484newsML.txt,ScottHillis
260570newsML.txt,EricAuchard
115060newsML.txt,ScottHillis
233319newsML.txt,JoeOrtiz
227670newsML.txt,EricAuchard
264271newsML.txt,EricAuchard
100385newsML.txt,ScottHillis
119233newsML.txt,ScottHillis
133874newsML.txt,EricAuchard
13069newsML.txt,ScottHillis
147596newsML.txt,EricAuchard
18802newsML.txt,EricAuchard
157855newsML.txt,EricAuchard
14573newsML.txt,ScottHillis
157435newsML.txt,EricAuchard
230274newsML.txt,EricAuchard
12877newsML.txt,ScottHillis
191274newsML.txt,EricAuchard
183828newsML.txt,ScottHillis
292697newsML.txt,EdnaFernandes
210631newsML.txt,ScottHillis
205742newsML.txt,ScottHillis
117213newsML.txt,EricAuchard
231241newsML.txt,ScottHillis
139624newsML.txt,ScottHillis
183344newsML.txt,EricAuchard
209979newsML.txt,ScottHillis
13415newsML.txt,ScottHillis
116212newsML.txt,EricAuchard
203838newsML.txt,ScottHillis
152722newsML.txt,EricAuchard
13583newsML.txt,ScottHillis
172851newsML.txt,ScottHillis
162159newsML.txt,JonathanBirt
261502newsML.txt,EricAuchard
175415newsML.txt,ScottHillis
183534newsML.txt,ScottHillis
288069newsML.txt,RobinSidel
217358newsML.txt,ScottHillis
14014newsML.txt,ScottHillis
330967newsML.txt,EricAuchard
354135newsML.txt,EricAuchard
275174newsML.txt,RogerFillion
270084newsML.txt,ScottHillis
197734newsML.txt,ScottHillis
186392newsML.txt,RogerFillion
366020newsML.txt,RogerFillion
136958newsML.txt,ScottHillis
325347newsML.txt,ScottHillis
137498newsML.txt,ScottHillis
270046newsML.txt,ScottHillis
357147newsML.txt,ScottHillis
206838newsML.txt,ScottHillis
182596newsML.txt,ScottHillis
372995newsML.txt,ScottHillis
347226newsML.txt,ScottHillis
2537newsML.txt,ScottHillis
266038newsML.txt,ScottHillis
270346newsML.txt,ScottHillis
394237newsML.txt,ScottHillis
270134newsML.txt,ScottHillis
398094newsML.txt,ScottHillis
120600newsML.txt,ScottHillis
324896newsML.txt,ScottHillis
156814newsML.txt,TanEeLyn
407599newsML.txt,EricAuchard
193495newsML.txt,ScottHillis
372744newsML.txt,ScottHillis
120683newsML.txt,ScottHillis
312178newsML.txt,ScottHillis
401260newsML.txt,RogerFillion
299375newsML.txt,ScottHillis
237175newsML.txt,ScottHillis
369570newsML.txt,RogerFillion
269995newsML.txt,ScottHillis
354285newsML.txt,EricAuchard
277513newsML.txt,ScottHillis
372989newsML.txt,ScottHillis
196805newsML.txt,EricAuchard
371380newsML.txt,ScottHillis
233150newsML.txt,JanLopatka
331411newsML.txt,ScottHillis
378457newsML.txt,ScottHillis
277117newsML.txt,ScottHillis
269999newsML.txt,ScottHillis
106247newsML.txt,RogerFillion
290125newsML.txt,ScottHillis
249407newsML.txt,EricAuchard
231479newsML.txt,RobinSidel
376414newsML.txt,EricAuchard
448236newsML.txt,ScottHillis
347894newsML.txt,ScottHillis
409884newsML.txt,EricAuchard
405237newsML.txt,ScottHillis
423379newsML.txt,ScottHillis
27675newsML.txt,EricAuchard
400494newsML.txt,ScottHillis
405124newsML.txt,ScottHillis
390574newsML.txt,ScottHillis
258206newsML.txt,ScottHillis
248599newsML.txt,ScottHillis
353509newsML.txt,JanLopatka
405057newsML.txt,ScottHillis
15627newsML.txt,ScottHillis
418734newsML.txt,ScottHillis
442065newsML.txt,EricAuchard
302376newsML.txt,RobinSidel
253060newsML.txt,ScottHillis
413323newsML.txt,ScottHillis
312983newsML.txt,EricAuchard
384133newsML.txt,ScottHillis
245741newsML.txt,ScottHillis
424503newsML.txt,ScottHillis
311253newsML.txt,ScottHillis
377851newsML.txt,JanLopatka
259617newsML.txt,EricAuchard
403689newsML.txt,EricAuchard
450839newsML.txt,RobinSidel
361250newsML.txt,ScottHillis
420566newsML.txt,ScottHillis
255730newsML.txt,ScottHillis
440535newsML.txt,EricAuchard
242983newsML.txt,LynneO'Donnell
402074newsML.txt,ScottHillis
356525newsML.txt,RogerFillion
303707newsML.txt,RobinSidel
390568newsML.txt,ScottHillis
406879newsML.txt,EricAuchard
447824newsML.txt,ScottHillis
350608newsML.txt,ScottHillis
347888newsML.txt,ScottHillis
385473newsML.txt,ScottHillis
376405newsML.txt,RogerFillion
455543newsML.txt,ScottHillis
425943newsML.txt,ScottHillis
312858newsML.txt,ScottHillis
417061newsML.txt,ScottHillis
324051newsML.txt,ScottHillis
385542newsML.txt,ScottHillis
198178newsML.txt,LynneO'Donnell
238772newsML.txt,LynneO'Donnell
27316newsML.txt,LynneO'Donnell
23184newsML.txt,LynneO'Donnell
133490newsML.txt,JanLopatka
204874newsML.txt,LynneO'Donnell
15736newsML.txt,LynneO'Donnell
116963newsML.txt,LynneO'Donnell
2439newsML.txt,LynneO'Donnell
2462newsML.txt,LynneO'Donnell
106719newsML.txt,LynneO'Donnell
29593newsML.txt,LynneO'Donnell
114299newsML.txt,LynneO'Donnell
12381newsML.txt,LynneO'Donnell
125560newsML.txt,LynneO'Donnell
151846newsML.txt,WilliamKazer
180191newsML.txt,ScottHillis
275670newsML.txt,JanLopatka
229894newsML.txt,LynneO'Donnell
148890newsML.txt,LynneO'Donnell
111855newsML.txt,WilliamKazer
187362newsML.txt,LynneO'Donnell
146245newsML.txt,WilliamKazer
135223newsML.txt,JanLopatka
112106newsML.txt,WilliamKazer
258739newsML.txt,ScottHillis
166518newsML.txt,LynneO'Donnell
20855newsML.txt,LynneO'Donnell
107032newsML.txt,LynneO'Donnell
10327newsML.txt,ScottHillis
171633newsML.txt,LynneO'Donnell
158416newsML.txt,EricAuchard
248156newsML.txt,ScottHillis
120232newsML.txt,WilliamKazer
17858newsML.txt,ScottHillis
102480newsML.txt,ScottHillis
121931newsML.txt,ScottHillis
110718newsML.txt,WilliamKazer
265681newsML.txt,LynneO'Donnell
121886newsML.txt,WilliamKazer
146472newsML.txt,WilliamKazer
247724newsML.txt,RogerFillion
244800newsML.txt,RobinSidel
169600newsML.txt,LynneO'Donnell
171253newsML.txt,LynneO'Donnell
250844newsML.txt,EricAuchard
158405newsML.txt,ScottHillis
159976newsML.txt,WilliamKazer
125205newsML.txt,LynneO'Donnell
115594newsML.txt,LynneO'Donnell
202020newsML.txt,JonathanBirt
119734newsML.txt,RobinSidel
127410newsML.txt,ScottHillis
219541newsML.txt,ScottHillis
122988newsML.txt,ScottHillis
183674newsML.txt,ScottHillis
138342newsML.txt,ScottHillis
225499newsML.txt,ScottHillis
220686newsML.txt,ScottHillis
126175newsML.txt,ScottHillis
121318newsML.txt,ScottHillis
10193newsML.txt,ScottHillis
191925newsML.txt,ScottHillis
183684newsML.txt,EricAuchard
223786newsML.txt,ScottHillis
15633newsML.txt,ScottHillis
141414newsML.txt,ScottHillis
225917newsML.txt,ScottHillis
134642newsML.txt,ScottHillis
203933newsML.txt,ScottHillis
15644newsML.txt,ScottHillis
223143newsML.txt,ScottHillis
126166newsML.txt,ScottHillis
207536newsML.txt,RogerFillion
230517newsML.txt,ScottHillis
225609newsML.txt,ScottHillis
10264newsML.txt,ScottHillis
18224newsML.txt,ScottHillis
223214newsML.txt,JonathanBirt
191766newsML.txt,ScottHillis
121324newsML.txt,ScottHillis
178869newsML.txt,EricAuchard
199220newsML.txt,ScottHillis
17663newsML.txt,ScottHillis
222272newsML.txt,ScottHillis
206049newsML.txt,ScottHillis
202011newsML.txt,ScottHillis
195876newsML.txt,EricAuchard
134683newsML.txt,ScottHillis
199226newsML.txt,ScottHillis
117960newsML.txt,ScottHillis
126181newsML.txt,ScottHillis
225507newsML.txt,ScottHillis
116448newsML.txt,LynneO'Donnell
214915newsML.txt,ScottHillis
216658newsML.txt,ScottHillis
230515newsML.txt,ScottHillis
17343newsML.txt,ScottHillis
179688newsML.txt,EricAuchard
214995newsML.txt,EricAuchard
184150newsML.txt,EricAuchard
116890newsML.txt,ScottHillis
256319newsML.txt,ScottHillis
114198newsML.txt,ScottHillis
198071newsML.txt,ScottHillis
133461newsML.txt,ScottHillis
241149newsML.txt,EricAuchard
304259newsML.txt,ScottHillis
218602newsML.txt,EricAuchard
21536newsML.txt,EricAuchard
184096newsML.txt,EricAuchard
247636newsML.txt,EricAuchard
235532newsML.txt,EricAuchard
256350newsML.txt,ScottHillis
278563newsML.txt,ScottHillis
110703newsML.txt,ScottHillis
218625newsML.txt,ScottHillis
221518newsML.txt,ScottHillis
256349newsML.txt,ScottHillis
247652newsML.txt,ScottHillis
244698newsML.txt,ScottHillis
256320newsML.txt,ScottHillis
171096newsML.txt,EdnaFernandes
109875newsML.txt,ScottHillis
184143newsML.txt,JanLopatka
105191newsML.txt,ScottHillis
292246newsML.txt,JonathanBirt
15226newsML.txt,ScottHillis
244696newsML.txt,ScottHillis
255906newsML.txt,ScottHillis
125545newsML.txt,ScottHillis
115436newsML.txt,ScottHillis
125098newsML.txt,ScottHillis
109876newsML.txt,ScottHillis
176105newsML.txt,EricAuchard
292666newsML.txt,JonathanBirt
229778newsML.txt,JonathanBirt
247668newsML.txt,LynneO'Donnell
138954newsML.txt,EricAuchard
18329newsML.txt,EricAuchard
244734newsML.txt,ScottHillis
223858newsML.txt,PatriciaCommins
247671newsML.txt,RogerFillion
221509newsML.txt,ScottHillis
221499newsML.txt,LynneO'Donnell
247635newsML.txt,ScottHillis
2730newsML.txt,ScottHillis
297804newsML.txt,ScottHillis
278908newsML.txt,ScottHillis
223897newsML.txt,RobinSidel
213090newsML.txt,EricAuchard
212471newsML.txt,EricAuchard
273216newsML.txt,RogerFillion
297101newsML.txt,JanLopatka
31339newsML.txt,ScottHillis
247516newsML.txt,ScottHillis
242117newsML.txt,ScottHillis
120398newsML.txt,JonathanBirt
142698newsML.txt,ScottHillis
247268newsML.txt,ScottHillis
180753newsML.txt,ScottHillis
313966newsML.txt,EricAuchard
137812newsML.txt,ScottHillis
196870newsML.txt,ScottHillis
151392newsML.txt,EricAuchard
195461newsML.txt,EricAuchard
10781newsML.txt,JonathanBirt
175043newsML.txt,ScottHillis
105557newsML.txt,ScottHillis
138944newsML.txt,ScottHillis
181711newsML.txt,EricAuchard
268174newsML.txt,ScottHillis
218057newsML.txt,EricAuchard
310667newsML.txt,EricAuchard
189155newsML.txt,ScottHillis
207747newsML.txt,ScottHillis
25052newsML.txt,EricAuchard
168565newsML.txt,ScottHillis
293806newsML.txt,ScottHillis
207693newsML.txt,EdnaFernandes
196664newsML.txt,ScottHillis
150672newsML.txt,ScottHillis
178271newsML.txt,ScottHillis
177032newsML.txt,ScottHillis
160066newsML.txt,ScottHillis
144030newsML.txt,ScottHillis
242528newsML.txt,ScottHillis
206811newsML.txt,ScottHillis
309801newsML.txt,EricAuchard
197518newsML.txt,ScottHillis
312805newsML.txt,EricAuchard
26550newsML.txt,ScottHillis
193298newsML.txt,EricAuchard
134566newsML.txt,ScottHillis
137035newsML.txt,EricAuchard
157604newsML.txt,ScottHillis
178647newsML.txt,ScottHillis
199947newsML.txt,SamuelPerry
158945newsML.txt,ScottHillis
195465newsML.txt,ScottHillis
