file,pred_author
147604newsML.txt,RobinSidel
196812newsML.txt,BernardHickey
219316newsML.txt,BernardHickey
251225newsML.txt,BernardHickey
177958newsML.txt,BernardHickey
163815newsML.txt,BernardHickey
198999newsML.txt,BernardHickey
196990newsML.txt,BernardHickey
110986newsML.txt,LydiaZajc
216335newsML.txt,BernardHickey
153574newsML.txt,BernardHickey
207287newsML.txt,BernardHickey
142837newsML.txt,LydiaZajc
168806newsML.txt,BernardHickey
163749newsML.txt,BernardHickey
147744newsML.txt,BernardHickey
166722newsML.txt,BernardHickey
156766newsML.txt,BernardHickey
163771newsML.txt,RobinSidel
168531newsML.txt,LydiaZajc
104639newsML.txt,BernardHickey
257938newsML.txt,BernardHickey
140433newsML.txt,LydiaZajc
137061newsML.txt,BernardHickey
105455newsML.txt,BernardHickey
10726newsML.txt,BernardHickey
144598newsML.txt,LydiaZajc
186416newsML.txt,BernardHickey
220676newsML.txt,BernardHickey
122605newsML.txt,BernardHickey
168654newsML.txt,BernardHickey
196693newsML.txt,BernardHickey
110827newsML.txt,LydiaZajc
113551newsML.txt,BernardHickey
264190newsML.txt,BernardHickey
164273newsML.txt,RobinSidel
243684newsML.txt,WilliamKazer
143798newsML.txt,BernardHickey
259306newsML.txt,BernardHickey
172865newsML.txt,BernardHickey
129717newsML.txt,WilliamKazer
156978newsML.txt,BernardHickey
207288newsML.txt,BernardHickey
175201newsML.txt,BernardHickey
206638newsML.txt,LydiaZajc
129289newsML.txt,BernardHickey
255995newsML.txt,BernardHickey
173005newsML.txt,BernardHickey
243641newsML.txt,RobinSidel
173947newsML.txt,LydiaZajc
245918newsML.txt,BernardHickey
169353newsML.txt,BernardHickey
293211newsML.txt,AaronPressman
103703newsML.txt,BernardHickey
318451newsML.txt,EricAuchard
159726newsML.txt,BernardHickey
263781newsML.txt,BernardHickey
114005newsML.txt,BernardHickey
107881newsML.txt,BernardHickey
123245newsML.txt,BernardHickey
266599newsML.txt,BernardHickey
308394newsML.txt,BernardHickey
105018newsML.txt,BernardHickey
248885newsML.txt,BernardHickey
262566newsML.txt,BernardHickey
163468newsML.txt,BernardHickey
295731newsML.txt,BernardHickey
324280newsML.txt,BernardHickey
236661newsML.txt,BernardHickey
209593newsML.txt,BernardHickey
230857newsML.txt,AaronPressman
202315newsML.txt,BernardHickey
263722newsML.txt,BernardHickey
27013newsML.txt,BernardHickey
305426newsML.txt,BernardHickey
156303newsML.txt,BernardHickey
219830newsML.txt,WilliamKazer
199480newsML.txt,BernardHickey
185549newsML.txt,BernardHickey
266625newsML.txt,BernardHickey
269386newsML.txt,WilliamKazer
206315newsML.txt,BernardHickey
147283newsML.txt,BernardHickey
130255newsML.txt,BernardHickey
269345newsML.txt,BernardHickey
241692newsML.txt,BernardHickey
298904newsML.txt,BernardHickey
318404newsML.txt,BernardHickey
314644newsML.txt,BernardHickey
166151newsML.txt,BernardHickey
224891newsML.txt,BernardHickey
153131newsML.txt,BernardHickey
116673newsML.txt,BernardHickey
102195newsML.txt,BernardHickey
239652newsML.txt,BernardHickey
166214newsML.txt,BernardHickey
260916newsML.txt,BernardHickey
239689newsML.txt,BernardHickey
182130newsML.txt,BernardHickey
294148newsML.txt,AaronPressman
271793newsML.txt,BernardHickey
170654newsML.txt,BernardHickey
264379newsML.txt,BernardHickey
299663newsML.txt,BernardHickey
331262newsML.txt,BernardHickey
128940newsML.txt,AaronPressman
315358newsML.txt,BernardHickey
183605newsML.txt,BernardHickey
173933newsML.txt,BernardHickey
298368newsML.txt,BernardHickey
124768newsML.txt,BernardHickey
113206newsML.txt,BernardHickey
271795newsML.txt,BernardHickey
271894newsML.txt,BernardHickey
185419newsML.txt,WilliamKazer
290979newsML.txt,BernardHickey
189198newsML.txt,BernardHickey
200795newsML.txt,BernardHickey
129309newsML.txt,LydiaZajc
120392newsML.txt,LydiaZajc
287796newsML.txt,BernardHickey
123800newsML.txt,BernardHickey
160557newsML.txt,BernardHickey
313088newsML.txt,WilliamKazer
307652newsML.txt,WilliamKazer
104417newsML.txt,BernardHickey
121032newsML.txt,BernardHickey
117158newsML.txt,BernardHickey
160129newsML.txt,BernardHickey
272490newsML.txt,BernardHickey
287103newsML.txt,BernardHickey
218300newsML.txt,BernardHickey
146032newsML.txt,EricAuchard
311972newsML.txt,BernardHickey
101520newsML.txt,BernardHickey
331500newsML.txt,BernardHickey
167199newsML.txt,BernardHickey
183208newsML.txt,BernardHickey
202658newsML.txt,WilliamKazer
150572newsML.txt,BernardHickey
309316newsML.txt,WilliamKazer
285535newsML.txt,EricAuchard
181666newsML.txt,BernardHickey
330773newsML.txt,BernardHickey
311931newsML.txt,BernardHickey
108366newsML.txt,BernardHickey
203674newsML.txt,WilliamKazer
172988newsML.txt,BernardHickey
157930newsML.txt,WilliamKazer
283247newsML.txt,BernardHickey
288745newsML.txt,BernardHickey
183243newsML.txt,BernardHickey
120404newsML.txt,BernardHickey
122415newsML.txt,BernardHickey
124763newsML.txt,BernardHickey
119156newsML.txt,BernardHickey
375668newsML.txt,BernardHickey
184787newsML.txt,BernardHickey
287614newsML.txt,BernardHickey
307864newsML.txt,BernardHickey
105491newsML.txt,WilliamKazer
40606newsML.txt,BernardHickey
379600newsML.txt,BernardHickey
270352newsML.txt,BernardHickey
269990newsML.txt,WilliamKazer
288623newsML.txt,BernardHickey
186387newsML.txt,BernardHickey
357313newsML.txt,BernardHickey
305809newsML.txt,BernardHickey
152528newsML.txt,BernardHickey
298475newsML.txt,BernardHickey
320765newsML.txt,BernardHickey
360346newsML.txt,BernardHickey
239967newsML.txt,WilliamKazer
13865newsML.txt,WilliamKazer
261401newsML.txt,WilliamKazer
309322newsML.txt,BernardHickey
22201newsML.txt,BernardHickey
13406newsML.txt,WilliamKazer
269817newsML.txt,BernardHickey
239435newsML.txt,BernardHickey
324861newsML.txt,WilliamKazer
418479newsML.txt,BernardHickey
372558newsML.txt,BernardHickey
257827newsML.txt,BernardHickey
237057newsML.txt,BernardHickey
328867newsML.txt,WilliamKazer
285409newsML.txt,BernardHickey
13958newsML.txt,BernardHickey
233199newsML.txt,WilliamKazer
102530newsML.txt,BernardHickey
353261newsML.txt,BernardHickey
299336newsML.txt,BernardHickey
406455newsML.txt,BernardHickey
363969newsML.txt,BernardHickey
245471newsML.txt,BernardHickey
323784newsML.txt,BernardHickey
234177newsML.txt,WilliamKazer
186990newsML.txt,BernardHickey
269791newsML.txt,WilliamKazer
245686newsML.txt,BernardHickey
294823newsML.txt,BernardHickey
344993newsML.txt,BernardHickey
242939newsML.txt,BernardHickey
167802newsML.txt,BernardHickey
299957newsML.txt,BernardHickey
148240newsML.txt,BernardHickey
300358newsML.txt,SamuelPerry
297151newsML.txt,WilliamKazer
29051newsML.txt,BernardHickey
100554newsML.txt,BernardHickey
137871newsML.txt,BernardHickey
342301newsML.txt,BernardHickey
202086newsML.txt,BernardHickey
130040newsML.txt,BernardHickey
263503newsML.txt,BernardHickey
247024newsML.txt,BernardHickey
167342newsML.txt,BernardHickey
290471newsML.txt,BernardHickey
364126newsML.txt,BernardHickey
34037newsML.txt,BernardHickey
216670newsML.txt,AaronPressman
222292newsML.txt,BernardHickey
223148newsML.txt,BernardHickey
180577newsML.txt,BernardHickey
344889newsML.txt,BernardHickey
185661newsML.txt,BernardHickey
324101newsML.txt,WilliamKazer
300369newsML.txt,WilliamKazer
263500newsML.txt,BernardHickey
343304newsML.txt,BernardHickey
100593newsML.txt,LydiaZajc
364594newsML.txt,WilliamKazer
189829newsML.txt,BernardHickey
223783newsML.txt,BernardHickey
186895newsML.txt,BernardHickey
299862newsML.txt,SamuelPerry
343271newsML.txt,BernardHickey
172150newsML.txt,BernardHickey
294330newsML.txt,BernardHickey
197549newsML.txt,JohnMastrini
232082newsML.txt,AaronPressman
160682newsML.txt,BernardHickey
