file,pred_author
147604newsML.txt,EricAuchard
196812newsML.txt,EricAuchard
219316newsML.txt,KevinMorrison
251225newsML.txt,KevinMorrison
177958newsML.txt,KevinMorrison
163815newsML.txt,EricAuchard
198999newsML.txt,EricAuchard
196990newsML.txt,EricAuchard
110986newsML.txt,EricAuchard
216335newsML.txt,KevinMorrison
153574newsML.txt,KevinMorrison
207287newsML.txt,KevinMorrison
142837newsML.txt,EricAuchard
168806newsML.txt,EricAuchard
163749newsML.txt,EricAuchard
147744newsML.txt,KevinMorrison
166722newsML.txt,EricAuchard
156766newsML.txt,EricAuchard
163771newsML.txt,KevinMorrison
168531newsML.txt,EricAuchard
104639newsML.txt,EricAuchard
257938newsML.txt,KevinMorrison
140433newsML.txt,EricAuchard
137061newsML.txt,KevinMorrison
105455newsML.txt,EricAuchard
10726newsML.txt,EricAuchard
144598newsML.txt,EricAuchard
186416newsML.txt,KevinMorrison
220676newsML.txt,KevinMorrison
122605newsML.txt,KevinMorrison
168654newsML.txt,KevinMorrison
196693newsML.txt,EricAuchard
110827newsML.txt,EricAuchard
113551newsML.txt,EricAuchard
264190newsML.txt,KevinMorrison
164273newsML.txt,KevinMorrison
243684newsML.txt,KevinMorrison
143798newsML.txt,KevinMorrison
259306newsML.txt,EricAuchard
172865newsML.txt,AlanCrosby
129717newsML.txt,EricAuchard
156978newsML.txt,KevinMorrison
207288newsML.txt,KevinMorrison
175201newsML.txt,KevinMorrison
206638newsML.txt,KevinMorrison
129289newsML.txt,EricAuchard
255995newsML.txt,KevinMorrison
173005newsML.txt,KevinMorrison
243641newsML.txt,KevinMorrison
173947newsML.txt,EricAuchard
245918newsML.txt,EricAuchard
169353newsML.txt,EricAuchard
293211newsML.txt,EricAuchard
103703newsML.txt,EricAuchard
318451newsML.txt,TanEeLyn
159726newsML.txt,KevinMorrison
263781newsML.txt,KevinMorrison
114005newsML.txt,KevinMorrison
107881newsML.txt,KevinMorrison
123245newsML.txt,EricAuchard
266599newsML.txt,KevinMorrison
308394newsML.txt,KevinMorrison
105018newsML.txt,EricAuchard
248885newsML.txt,EricAuchard
262566newsML.txt,KevinMorrison
163468newsML.txt,KevinMorrison
295731newsML.txt,EricAuchard
324280newsML.txt,KevinMorrison
236661newsML.txt,KevinMorrison
209593newsML.txt,EricAuchard
230857newsML.txt,EricAuchard
202315newsML.txt,KevinMorrison
263722newsML.txt,EricAuchard
27013newsML.txt,EricAuchard
305426newsML.txt,TanEeLyn
156303newsML.txt,KevinMorrison
219830newsML.txt,EricAuchard
199480newsML.txt,KevinMorrison
185549newsML.txt,KevinMorrison
266625newsML.txt,EricAuchard
269386newsML.txt,EricAuchard
206315newsML.txt,EricAuchard
147283newsML.txt,KevinMorrison
130255newsML.txt,EricAuchard
269345newsML.txt,EricAuchard
241692newsML.txt,RogerFillion
298904newsML.txt,EricAuchard
318404newsML.txt,EricAuchard
314644newsML.txt,EricAuchard
166151newsML.txt,KevinMorrison
224891newsML.txt,EricAuchard
153131newsML.txt,KevinMorrison
116673newsML.txt,EricAuchard
102195newsML.txt,EricAuchard
