file,pred_author
147604newsML.txt,AaronPressman
196812newsML.txt,JoeOrtiz
219316newsML.txt,JoeOrtiz
251225newsML.txt,AaronPressman
177958newsML.txt,SimonCowell
163815newsML.txt,SimonCowell
198999newsML.txt,AaronPressman
196990newsML.txt,JoeOrtiz
110986newsML.txt,AaronPressman
216335newsML.txt,AaronPressman
153574newsML.txt,AaronPressman
207287newsML.txt,AaronPressman
142837newsML.txt,JoeOrtiz
168806newsML.txt,AaronPressman
163749newsML.txt,SimonCowell
147744newsML.txt,AaronPressman
166722newsML.txt,AaronPressman
156766newsML.txt,AaronPressman
163771newsML.txt,AaronPressman
168531newsML.txt,AaronPressman
104639newsML.txt,AaronPressman
257938newsML.txt,AaronPressman
140433newsML.txt,AaronPressman
137061newsML.txt,AaronPressman
105455newsML.txt,AaronPressman
10726newsML.txt,AaronPressman
144598newsML.txt,AaronPressman
186416newsML.txt,AaronPressman
220676newsML.txt,JoeOrtiz
122605newsML.txt,AaronPressman
168654newsML.txt,AaronPressman
196693newsML.txt,KarlPenhaul
110827newsML.txt,AaronPressman
113551newsML.txt,AaronPressman
264190newsML.txt,KarlPenhaul
164273newsML.txt,AaronPressman
243684newsML.txt,SimonCowell
143798newsML.txt,AaronPressman
259306newsML.txt,AaronPressman
172865newsML.txt,AaronPressman
129717newsML.txt,AaronPressman
156978newsML.txt,KarlPenhaul
207288newsML.txt,AaronPressman
175201newsML.txt,SimonCowell
206638newsML.txt,AaronPressman
129289newsML.txt,AaronPressman
255995newsML.txt,AaronPressman
173005newsML.txt,AaronPressman
243641newsML.txt,JoeOrtiz
173947newsML.txt,AaronPressman
245918newsML.txt,AaronPressman
169353newsML.txt,AaronPressman
293211newsML.txt,AaronPressman
103703newsML.txt,AaronPressman
318451newsML.txt,AaronPressman
159726newsML.txt,AaronPressman
263781newsML.txt,JoeOrtiz
114005newsML.txt,AaronPressman
107881newsML.txt,SimonCowell
123245newsML.txt,SimonCowell
266599newsML.txt,AaronPressman
308394newsML.txt,BenjaminKangLim
105018newsML.txt,JoeOrtiz
248885newsML.txt,BenjaminKangLim
262566newsML.txt,SimonCowell
163468newsML.txt,AaronPressman
295731newsML.txt,AaronPressman
324280newsML.txt,AaronPressman
236661newsML.txt,AaronPressman
209593newsML.txt,JoeOrtiz
230857newsML.txt,AaronPressman
202315newsML.txt,AaronPressman
263722newsML.txt,AaronPressman
27013newsML.txt,KarlPenhaul
305426newsML.txt,AaronPressman
156303newsML.txt,JoeOrtiz
219830newsML.txt,LynnleyBrowning
199480newsML.txt,SimonCowell
185549newsML.txt,SimonCowell
266625newsML.txt,KarlPenhaul
269386newsML.txt,KarlPenhaul
206315newsML.txt,AaronPressman
147283newsML.txt,BenjaminKangLim
130255newsML.txt,AaronPressman
269345newsML.txt,AaronPressman
241692newsML.txt,SimonCowell
298904newsML.txt,AaronPressman
318404newsML.txt,AaronPressman
314644newsML.txt,AaronPressman
166151newsML.txt,BenjaminKangLim
